id,name,short_name,city_name,lat,long,url
1014,Comité Départemental 61,CD61,Alençon,48.4312059,0.0911374,
1015,Comité Départemental 60,CD60,Beauvais,49.4300997,2.0823355,
1016,Comité Départemental 59,CD59,Villeneuve-d'Ascq,50.6193174,3.1314002,
1017,Comité Départemental 57,CD57,Metz,49.1196964,6.1763552,
1018,Comité Départemental 56,CD56,Vannes,47.6586772,-2.7599079,
1019,Comité Départemental 55,CD55,Commercy,48.763203,5.5914753,
1020,comité départemental 54,CD54,nancy,48.6937223,6.1834097,
1021,Comité Départemental 53,CD53,Laval,48.0710377,-0.7723499,
1022,Comité Départemental 51,CD51,Tinqueux,49.2479,3.98601,
1023,Comité Départemental 50,CD50,Saint-Lô,49.1157004,-1.0906637,
1024,Comité Départemental 49,CD49,Les Ponts-de-Cé,47.4286962,-0.5270662,
1025,Comité Départemental 48,CD48,Mende,44.5180226,3.4991057,
1026,Comité Départemental 47,CD47,Agen,44.2015624,0.6176324,
1027,Comité Départemental 46,CD46,Prudhomat,44.8988034,1.8132528,
1028,Comité Départemental 45,CD45,Olivet,47.8512691,1.91156605049359,
1029,Comité Départemental 44,CD44,Nantes,47.2186371,-1.5541362,
1030,Comité Départemental 43,CD43,Coubon,44.9965854,3.9177723,
1031,Comité Départemental 42,CD42,Saint-Étienne,45.4401467,4.3873058,
1032,Comité Départemental 41,CD41,Lamotte-Beuvron,47.6052963,2.0267353,
1033,Comité Départemental 40,CD40,Gousse,43.7731202,-0.8979799,
1034,Comité Départemental 39,CD39,Montmorot,46.6769747,5.5302024,
1035,Comité Départemental 38,CD38,Fontaine,44.3129469,5.100076,
1036,Comité Départemental 37,CD37,Tours,47.3900474,0.6889268,
1037,Comité Départemental 36,CD36,Châteauroux,46.8047,1.6957099,
1038,Comité Départemental 35,CD35,Rennes,48.1113387,-1.6800198,
1039,Comité Départemental 34,CD34,Hérault,43.5914424,3.35528302489692,
1040,Comité Départemental 33,CD33,Bordeaux,44.841225,-0.5800364,
1041,Comité Départemental 32,CD32,Auch,43.6463558,0.5850507,
1042,Comité Départemental 31,CD31,Labège,43.5292828,1.5299721,
1043,Comité Départemental 30,CD30,Nîmes,43.8374249,4.3600687,
1044,Comité Départemental 29,CD29,Brest,48.3905283,-4.4860088,
1045,Comité Départemental 28,CD28,Challet,48.5543835,1.4338412,
1046,Comité Départemental 27,CD27,Gasny,49.090455,1.6031384,
1047,Comité Départemental 25,CD25,Besançon,47.237953,6.0243246,
1048,Comité Départemental 24,CD24,Périgueux,45.1909365,0.7184407,
1049,Comité Départemental 23,CD23,Guéret,46.1686865,1.8713349,
1050,Comité Départemental 22,CD22,Ploufragan,48.4913857,-2.7934447,
1051,Comité Départemental 21,CD21,Côte d'Or,47.46550335,4.74812234575117,
1052,Comité Départemental 19,CD19,19100,45.1564074078557,1.51790276000411,
1053,Comité Départemental 18,CD18,Bourges,47.0805693,2.398932,
1054,Comité Départemental 17,CD17,Rochefort,45.9442642,-0.9690432,
1055,Comité Départemental 16,CD16,Angoulême,45.6496755,0.1568658,
1056,Comité Départemental 15,CD15,Aurillac,44.9285441,2.4433101,
1057,Comité Départemental 14,CD14,Caen,49.1828008,-0.3690815,
1058,Comité Départemental 13,CD13,Marseille,43.2961743,5.3699525,
1059,Comité Départemental 12,CD12,Rodez,44.3516207,2.5728419,
1060,Comité Départemental 11,CD11,Limoux,43.0538068,2.2176533,
1061,Comité Départemental 10-52,CD10-52,Saint-Dizier,48.6371125,4.9473513,
1062,Comité Départemental 09,CD09,Foix,42.9638998,1.6053807,
1063,Comité Départemental 08,CD08,Charleville-Mézières,49.7735712,4.7206939,
1064,Comité Départemental 06,CD06,Nice,43.7009358,7.2683912,
1065,Comité Départemental 05,CD05,Aspres-sur-Buëch,44.5219283,5.7502024,
1066,Comité 04,CD04,Manosque,43.8338026,5.7826657,
1067,Comité Départemental 04,CD04,Digne-les-Bains,44.0918144,6.2351431,
1068,Comité 04,CD04,Manosque,43.8338026,5.7826657,
1069,Comité Départemental 04,CD04,Digne-les-Bains,44.0918144,6.2351431,
1070,Comité Départemental 03,CD03,Montluçon,46.3399276,2.6067229,
1071,Comité Départemental 02,CD02,Chauny,49.6148945,3.2189506,
1072,Comité Départemental 01,CD01,Bourg-en-Bresse,46.2051192,5.2250324,
1073,"Cercle Culturel, Sportif et Social de Lingolsheim",CCSSL,Lingolsheim,48.5559512,7.6817943,
1074,CLUB CORPO LIGUE NORD PAS DE CALAIS,CCL5962,Villeneuve-d'Ascq,50.6193174,3.1314002,
1075,Club Castelroussin Badminton,CCBA,Châteauroux,46.8047,1.6957099,
1076,Club Caladois De Badminton,CCB69,Villefranche-sur-Saône,45.9864749,4.726611,
1077,Club Carhaisien Badminton,CCB,Carhaix-Plouguer,48.2764997,-3.5711477,
1078,Compound Club Athl.capdenac,CCAC,Capdenac-Gare,44.5741127,2.0805165,
1079,Club Badminton Vienne,CBV38,Vienne,48.2083537,16.3725042,
1080,Club De Badminton Villeneuvois,CBV,Villeneuve-Tolosane,43.5236403,1.3410072,
1081,Club De Badminton Valenceen,CBV,Valençay,47.161511,1.5666078,
1082,Club Badminton Thorigné-Fouillard,CBTF,Thorigné-Fouillard,48.1535233,-1.5800238,
1083,Club Bad Saint Pierre La Cour,CBSPLC,Saint-Pierre-la-Cour,48.1148183,-1.027305,
1084,Club Badminton St Michel Tharon,CBSMT,Saint-Michel-Chef-Chef,47.1809972,-2.1481636,
1085,Club Badminton St Maximin,CBSM,Saint-Maximin-la-Sainte-Baume,43.4522053,5.862294,
1086,Club Badminton St Jeannais,CBSJ38,Saint-Jean-de-Bournay,45.501892,5.1389879,
1087,Club de Badminton Seine Essonne,CBSE,Saint-Germain-lès-Corbeil,48.6261053,2.4913639,
1088,Club Des Bruyères S. Badminton,CBSB,Crévin,47.9374005,-1.6629333,
1089,Club Badminton Scey sur saone,CBS,Scey sur Saone,47.4970701,5.9410734,
1090,Club de Badminton de Semoy,CBS,Semoy,47.9337171,1.9494742,
1091,Club Badminton Roanne,CBR42,Roanne,46.0345572,4.0729178,
1092,Club Badminton Rodez,CBR,Rodez,44.3516207,2.5728419,
1093,Club de Badminton Pringy,CBP,Pringy,48.521567,2.5587478,
1094,Club De Badminton Provinois,CBP,Provins,48.5602959,3.2988089,
1095,Club De Badminton de Perenchies,CBP,Pérenchies,50.6679447,2.9744656,
1096,CLUB BADMINTON PLEURTUIT,CBP,Pleurtuit,48.5815,-2.05912,
1097,Club de Badminton Oberhausbergen,CBO,Oberhausbergen,48.6056872,7.6857854,
1098,Club De Badminton D'olivet,CBO,Olivet,47.8512691,1.91156605049359,
1099,Club Badminton Orchies,CBO,Orchies,50.4745024,3.2425313,
1100,C. De Badminton Neuvic Mussidan,CBNM,Neuvic,45.1006366,0.469149,
1101,Club de Badminton Noyers/Ancy le Franc,CBNA,NOYERS/SEREIN,47.7149885,4.0165238,
1102,Club Badminton de Nice,CBN,Nice,43.7009358,7.2683912,
1103,Club de Badminton de Neuilly-sur-Seine,CBN,Neuilly-sur-Seine,48.884683,2.2695658,
1104,Club Badminton Noyon,CBN,Noyon,49.5814022,2.9985706,
1105,Cb Marles Les Mines,CBMA,Marles-les-Mines,50.5019493,2.5060412,
1106,Club Badminton Maurepas,CBM,Maurepas,48.0457554,2.4904787,
1107,Club De Badminton De Menton,CBM,Menton,43.7751405,7.4966252,
1108,Club Badminton Malesherbes,CBM,LE MALESHERBOIS,48.27452385,2.36455297728631,
1109,C B Montreuil,CBM,Montreuil,50.4638918,1.7631125,
1110,Chavelot Badminton Loisir Compétition,CBLC,Chavelot,48.2379707,6.4375549,
1111,Club  de Badminton Landivisien,CBL29,Landivisiau,48.5127551,-4.0699356,
1112,Club Badminton Liancourt,CBL,Liancourt,49.3312,2.46591,
1113,Club De Badminton De Lisses,CBL,Lisses,48.5960009,2.4237886,
1114,Club Badminton Lucon,CBL,Luçon,46.4555953,-1.1645595,
1115,Crocq Badminton Haute Marche,CBHM,Crocq,45.8682471,2.3676577,
1116,Club De Badminton Heillecourt,CBH,Heillecourt,48.6530512,6.1947541,
1117,CLUB BADMINTON FLORANGE,CBF,Florange,49.3278069,6.122827,
1118,Club Badminton Figeacois,CBF,Figeac,44.6092335,2.0324321,
1119,Chez Bad Et Minton,CBEM,Bastia,42.7065505,9.452542,
1120,Club Badminton Epinal,CBE,Épinal,48.1747684,6.4503643,
1121,Club Badminton Emmerin,CBE,Emmerin,50.5908589,3.0057584,
1122,Club Badminton Esvrien,CBE,Esvre Sur Indre,,,
1123,Club De Badminton D'Etampes,CBE,Étampes,48.4344621,2.1614464,
1124,Cerdagne Badminton Estavar,CBE,Estavar,42.4687144,1.9960643,
1125,Club De Badminton De Croisilles,CBCR,Croisilles,48.9991322,-0.4421919,
1126,Club Badminton Coutances,CBCO,Coutances,49.047792,-1.4454857,
1127,Conquerant Badminton Club Caen,CBCC,Caen,49.1828008,-0.3690815,
1128,Club de Badminton de Carentan,CBCA,Carentan,49.29476595,-1.25231194060659,
1129,Choisy Badminton Club 94,CBC94,Choisy-le-Roi,48.7630238,2.4093664,
1130,Club De Badminton Carrierois,CBC78,Carrières-sous-Poissy,48.9437694,2.0341747,
1131,Chassieu Badminton Club,CBC69,Chassieu,45.7422756,4.9681796,
1132,Club Badminton Canet 66,CBC66,Canet-en-Roussillon,42.704359,3.0105105,
1133,Club De Badminton Castelpontin,CBC63,Pont-du-Château,45.7971315,3.2492577,
1134,Carquefou Badminton Club,CBC,Carquefou,47.2971979,-1.4921233,
1135,Calais Badminton Club,CBC,Calais,50.9488,1.87468,
1136,Creil Badminton Club,CBC,Creil,49.2607914,2.4733771,
1137,Chaumont Badminton Club,CBC,Chaumont,45.119542,6.985306,
1138,Chatou Badminton Club,CBC,Chatou,48.8897044,2.1573695,
1139,Castillon Badminton Club,CBC,Castillon-la-Bataille,44.8533324,-0.0450873,
1140,Chabris Badminton Club,CBC,Chabris,47.2527118,1.6514258,
1141,Chaingy Badminton Club,CBC,Chaingy,47.8908017,1.7753982,
1142,Chatel Badminton Club,CBC,Châtelaillon-Plage,46.0738633,-1.0903991,
1143,CLUB BADMINTON COGOLINOIS,CBC,Cogolin,43.25,6.53659,
1144,Chantilly Badminton Club,CBC,Chantilly,49.1923042,2.46575,
1145,Club de Badminton Cormellois,CBC,Cormelles-le-Royal,49.1591342,-0.332128,
1146,Cocheren Badminton Club,CBC,Cocheren,49.1440632,6.8572032,
1147,Casteljaloux Badminton Club,CBC,Casteljaloux,44.3135784,0.0882703,
1148,Club de Badminton de Bourbon-Lancy,CBBL,Bourbon-Lancy,46.6193905,3.7737674,
1149,C.bad Brives Charensac-hte Loire,CBBCHL,Brives-Charensac,45.0474,3.92197,
1150,Club Badminton Briance Combade,CBBC,Roziers-Saint-Georges,45.7503534,1.5476877,
1151,Club De Bad. Du Villeneuvois,CBAV,Villeneuve-sur-Lot,44.4056615,0.7046455,
1152,Club Badminton Anse,CBANS69,Anse,45.9364662,4.7170072,
1153,Club De Badminton De Checy,CBAC,Chécy,47.9019,2.02135,
1154,Club Bad. Aulnay Sous Bois,CBAB,Aulnay-sous-Bois,48.934231,2.499789,
1155,Club Badminton Ampuis,CBA69,Ampuis,45.4888765,4.811206,
1156,Champa'Bad,CB69,Champagne-au-Mont-d'Or,45.7954913,4.789458,
1157,Chatel Badminton,CB63,Châtelguyon,45.9205,3.06111,
1158,Champibad,CB,Champigneulles,48.7342216,6.1651167,
1159,Cognac Badminton,CB,Cognac,45.6931647,-0.3250175,
1160,Champa' Bad,CB,Champagnole,46.7456049,5.9083581,
1161,Coursac Badminton,CB,Coursac,45.1297222,0.6394444,
1162,Courseulles Badminton,CB,Courseulles-sur-Mer,49.3333884,-0.4572861,
1163,COUDBAD,CB,Coudekerque-Branche,51.020878,2.3894321,
1164,Courçon Badminton,CB,Courçon,46.2436964,-0.8134667,
1165,Coubron Badminton,CB,Coubron,48.9166,2.57922,
1166,Casinca Bad,CB,VESCOVATO,42.4936573,9.4387142,
1167,Club Athlétique Voutréen,CAVB,Voutré,48.137063,-0.2914473,
1168,Castelnau Badminton,CASTELBAD,Castelnau,43.58041,-0.02933,
1169,Le Volant de l' Esquirot,CASH,Sainte-Hélène,-15.9686862,-5.7129557,
1170,C.a.s. Electricite Gaz De France,CASEGF87,Limoges,45.8354243,1.2644847,
1171,Club et Association Sportive de Badminton d'Aspach,CASBA,Aspach,47.6428428,7.2340926,
1172,Cartusienne,CARTU38,Saint-Laurent-du-Pont,45.387632,5.7344662,
1173,Copains Acharnes Raq. Loconoise,CARL,Locon,50.5705,2.66617,
1174,Club Athlétique Badminton Ribérac,CARBAD,Ribérac,45.2477778,0.3397222,
1175,Club Athlétique d'Orsay - Badminton,CAOBAD,Orsay,48.6991805,2.1874811,
1176,Cercle Aloysia Obernai Badminton,CAOB,Obernai,48.4623358,7.4817123,
1177,Club Amical Morcenais Badminton,CAMB,Morcenx,44.0323042,-0.9113736,
1178,Club Athlétique de L'hay les roses Badminton,CALB,L'Hay-les-Roses,48.7790514,2.3373021,
1179,Section Badminton de Carbon Blanc du CACBO,CACBO,Carbon-Blanc,44.8937722,-0.50503,
1180,Club Alenconnais Badminton,CAB,Alençon,48.4312059,0.0911374,
1181,Club Auscitain De Badminton,CAB,Auch,43.6463558,0.5850507,
1182,Club Aulnésien de Badminton,CAB,Aulnoye-Aymeries,50.2049337,3.8392173,
1183,Club De Badminton De Bartenheim,C2B,Bartenheim,47.6354901,7.4766365,
1184,Le Badminton Yssingelais,BY43,Yssingeaux,45.1435556,4.1244363,
1185,Bad. Wambrechies Marquette,BWM,Wambrechies,50.6861944,3.0521806,
1186,Badminton Vesoul,BVVN,Vesoul,47.6197251,6.1545239,
1187,Badminton Valdahon Vercel,BVV,Valdahon,47.1508647,6.3416484,
1188,Badminton Venissieux Sud-est,BVSE69,Vénissieux,45.6977109,4.8855966,
1189,Badminton Vallée de la Sauer,BVS,Woerth,48.9399476,7.7432539,
1190,Badminton Val De Reuil Louviers,BVRL,Val-de-Reuil,49.2716839,1.2128992,
1191,Badminton Val De Morteau,BVM,Morteau,47.0569433,6.6046144,
1192,Badminton de Velaine en Haye,BVEH,Malzéville,48.708315,6.1831835,
1193,Badmin Val de Cher,BVC,Saint Aignan sur Cher,47.2689094,1.3736925,
1194,Badminton Villeneuve D'ascq,BVA,Villeneuve-d'Ascq,50.6193174,3.1314002,
1195,Les Broonnais Volants,BV,Broons,48.3179354,-2.2620533,
1196,Bouchemaine Volant,BV,Bouchemaine,47.4234644,-0.6085356,
1197,Questembert Badminton Club,BUSQ,Questembert,47.6604074,-2.4527138,
1198,Badminton U.s. Forges Les Eaux,BUSF,Forges-les-Eaux,49.61295205,1.53522557464628,
1199,Bad-Tennis Magnilais,BTM,Les Magnils-Reigniers,46.4791678,-1.2193203,
1200,Les Badistes de Tremblay les Villages,BTLV,Tremblay-les-Villages,48.59008975,1.35973111041719,
1201,Badminton Trèbes Carcassonne,BTC,Trèbes,43.2108325,2.4412579,
1202,Bad' in Town Bezak,BTB,Besançon,47.237953,6.0243246,
1203,Bad Tournon 36,BT36,Tournon-Saint-Martin,46.7355882,0.953364,
1204,Badminton Thiaucourtois,BT,Thiaucourt-Regniéville,48.9544506,5.8675157,
1205,Badmin'Tonic Club,BT,Saint-Gilles-Croix-de-Vie,46.692985,-1.9254545,
1206,Badminton Theillois,BT,Le Theil,45.6212655,1.313875,
1207,Badmin'tonus,BT,Geispolsheim,48.5146952,7.6437386,
1208,BADMIN'TRAINOU,BT,Traînou,47.9616,2.09886,
1209,Badminton Sport Wervicquois,BSW,Wervicq-Sud,50.7716845,3.0480763,
1210,Badminton St Witz,BSW,Saint-Witz,49.0906196,2.5653692,
1211,Bsr Lambersart,BSRL,Lambersart,50.6477924,3.0223644,
1212,Bad. Sport et Loisir Chiroquois,BSLC,Chilly-Mazarin,48.7026161,2.3123582,
1213,Badminton St Laurent,BSL,Saint-Laurent-Médoc,45.1515584,-0.8216559,
1214,Badminton Saint Gaudens,BSG31,Saint-Gaudens,43.1077682,0.7247218,
1215,Badminton De Saint Girons,BSG,Saint-Girons,42.9841865,1.1464455,
1216,Badminton Saint Esteve,BSE66,Saint-Estève,42.7100287,2.8456715,
1217,Badminton Sud Essonne,BSE,Étréchy-Etampes,48.4930895,2.1909175,
1218,Badminton Saint-cere,BSC46,Saint-Céré,44.8586149,1.8922748,
1219,Bad Santeny Club,BSC,Santeny,48.7348571,2.5788488,
1220,Bathie Smatch Badminton,BSBB73,La Bâthie,45.6249,6.449,
1221,Badminton Saint Brevin,BSB,Saint-Brevin-les-Pins,47.2473358,-2.1677298,
1222,BADminton Soulaines sur Aubance,BSA,Soulaines-sur-Aubance,47.3640497,-0.5227535,
1223,Badminton Saintais,BS17,Saintes,45.7420801,-0.6299329,
1224,Badminton Saverne,BS,Saverne,48.7419909,7.3625953,
1225,Badminton Salonais,BS,Salon-de-Provence,43.6405237,5.0980225,
1226,Badminton Salinois,BS,Salins-les-Bains,46.9404794,5.8786339,
1227,Badminton Suceen,BS,Sucé-sur-Erdre,47.341551,-1.5285694,
1228,Badminton Sorigny,BS,Sorigny,47.2411533,0.6981805,
1229,Bad and Squash,BS,La Garenne-Colombes,48.9069349,2.2465748,
1230,Ligue BRETAGNE,BRET,Rennes,48.1113387,-1.6800198,
1231,Badminton Rochefort Club,BRC,Rochefort,45.9442642,-0.9690432,
1232,Badminton Rullicois,BR86,Rouillé,46.4204444,0.040646,
1233,Badminton Rochelais,BR,La Rochelle,46.1591126,-1.1520434,
1234,Badminton Quiberon,BQ,Quiberon,47.4874,-3.12152,
1235,Badminton du Pays Voironnais,BPV38,Voiron,45.3698807,5.5851632,
1236,Badminton Pays De Ploermel,BPP,Ploërmel,47.9323786,-2.39808,
1237,Badminton Pays de Plélan,BPP,Plélan-le-Petit,48.434473,-2.219882,
1238,Bad. Performances et Loisirs Etoupières Dauphine,BPLED,Le Havre,49.4938975,0.1079732,
1239,Badminton Petite-Île,BPI,Petite-Île,-21.3538884,55.5646526,
1240,Badminton Plessis Grammoire,BPG,Le Plessis-Grammoire,47.5004506,-0.4308085,
1241,Badminton du Pays Fort,BPF,Vailly-sur-Sauldre,47.4588042,2.650246,
1242,Badmin'Ploz Club,BPC,Plozévet,47.9859232,-4.4258889,
1243,Bad du Pays Beaumontois,BPB,BEAUMONTOIS EN PERIGORD,44.7387223,0.773590057988789,
1244,Badminton Plerinais,BP,Plerin Sur Mer,48.534564,-2.77226621333333,
1245,Badminclub Pirisien,BP,Perriers-sur-Andelle,49.413383,1.3713511,
1246,Badminton Olympique Uni. Mars,BOUM,Marseille,43.2961743,5.3699525,
1247,Bosco Bad - Association Sportive de Badminton,BOSCOBAD,Saint-Martin-du-Bois,47.7061205,-0.7424967,
1248,BADMINTON OF SOMMIERES,BOS,Sommières,43.7824191,4.0893472,
1249,Badminton Olympique De Pernes,BOP,Pernes-les-Fontaines,43.9984627,5.059255,
1250,Ligue BOURGOGNE-FRANCHE-COMTE,BOFC,Chenôve,47.2932,5.00308,
1251,Badminton Omnisports Eulalien,BOE,Sainte-Eulalie,44.8094526,4.1896613,
1252,Badminton Olympique C Concarnois,BOCC,Concarneau,47.8757017,-3.9223889,
1253,Bad On Challes,BOC73,Challes-les-Eaux,45.5491669,5.9826968,
1254,BAD OEYRE CLUB,BOC,Oeyreluy,43.67122,-1.08022,
1255,Beauvais Oise Badminton,BOB,Beauvais,49.4300997,2.0823355,
1256,Bretteville L'orgueilleuse Bad.,BOB,Bretteville-l'Orgueilleuse,49.2137879,-0.513052159057655,
1257,Badminton Orgeres En Beauce,BOB,Orgères-en-Beauce,48.1464982,1.6847874,
1258,Badminton Nancy Villers,BNV,Nancy - Villers les Nancy,48.6731344,6.1536378,
1259,Badminton Nord Pays d'Auge,BNPA,DOZULE / BAVENT,,,
1260,BADMINTON NUEIL AUBIERS,BNA,Nueil-les-Aubiers,46.9434392,-0.5922769,
1261,Bad'Nantes,BN44,Nantes,47.2186371,-1.5541362,
1262,Bad Nesle,BN,Nesle,49.7576856,2.9087229,
1263,Bad'Novicien,BN,Neuvy-le-Roi,47.6032911,0.5940915,
1264,Badminton Margny-Venette,BMV,Margny-lès-Compiègne et Venette,,,
1265,Badminton Marly-Metz-Cuvry,BMMC,Marly-Metz-Cuvry,,,
1266,Badminton Maisons-laffitte,BML,Maisons-Laffitte,48.9461437,2.1450951,
1267,Badminton Marcellinois,BM42,Saint-Marcellin-en-Forez,45.4973259,4.1670878,
1268,BADMINTON MAGESCQUOIS,BM40,Magescq,43.7808858,-1.2165055,
1269,Badminton Montgermontais,BM35,Montgermont,48.1554811,-1.716308,
1270,Badminton Maconnais,BM,Mâcon,46.3036683,4.8322266,
1271,Badminton Muret,BM,Muret,43.4599858,1.3262332,
1272,Badminton Martellois,BM,Saint-Just-le-Martel,45.862378,1.3858298,
1273,Badminton du Lac de Villeneuve de la Raho,BLVR,Villeneuve-de-la-Raho,42.6359815,2.9182491,
1274,Badminton et Loisirs Villettois,BLV38,Villette-d'Anthon,45.79451,5.1130506,
1275,Badminton Longueville sur Scie,BLS,Longueville-sur-Scie,49.7913292,1.1098443,
1276,Badminton Locoal Mendon,BLM,Locoal-Mendon,47.711724,-3.1050963,
1277,Badminton Le Garric,BLG,Le Garric,44.0103,2.16538,
1278,Badminton Lure Citers,BLC,Lure,47.6863376,6.4946806,
1279,Badminton La Châtre,BLC,La Châtre,46.5815678,1.9892292,
1280,Badminton Loisir de l'Ass. Sportive de Thales,BLAST,Cholet,47.0617293,-0.8801349,
1281,Badaubance,BLA,Vauchrétien,47.34108515,-0.483334109686617,
1282,Bad Ligneronnais,BL,Saint-Christophe-du-Ligneron,46.8254111,-1.7667509,
1283,Badminton Langeadois,BL,Langeac,45.1001248,3.4941798,
1284,Badminton Lapalissois,BL,Lapalisse,46.2488636,3.6324006,
1285,Badminton Javené - Billé,BJB,Javené,48.3199378,-1.2174729,
1286,Bad Jeunes 83,BJ83,Ollioules,43.1397205,5.8483538,
1287,Badminton Jocondien,BJ,Joué-lès-Tours,47.3510905,0.6622524,
1288,Badminton Jusséen,BJ,Jussey,47.8214,5.90267,
1289,Bad'In Matheysine,BIM38,La Mure,44.9038429,5.7871983,
1290,Bad In Marseille,BIM,Marseille,43.2961743,5.3699525,
1291,Bad'inMontfort,BIM,Montfort-le-Gesnois,48.049078,0.403157,
1292,Bad Is Good,BIG,Vert-Saint-Denis,48.5671024,2.6252499,
1293,Bad In Giessen,BIG,Eschau,48.4856711,7.7153003,
1294,Bad'In Franois,BIF,Franois,47.2342087,5.9243606,
1295,Badminton Ic,BIC,Pordic,48.56955725,-2.81896862785282,
1296,Badminton Illet Club,BIC,Sens-de-Bretagne,48.332872,-1.5359128,
1297,Bad In Bouc,BIB,Port-de-Bouc,43.403098,4.9806998,
1298,Badminton House Herbretais,BHH,Les Herbiers,46.8715761,-1.0146399,
1299,Basse-ham Badminton Club,BHBC,BASSE HAM,49.385785,6.2433962,
1300,Bad'Hyères,BH83,Hyères,43.1202573,6.1301614,
1301,Badminton Gard Rhodanien,BGR,Bagnols-sur-Cèze,44.160481,4.6235831,
1302,Badminton de Gevrey-Chambertin,BGC,Gevrey-Chambertin,47.2261857,4.9705666,
1303,BAD Ganges,BG,Ganges,25.607006,83.708977,
1304,BADMINTON GONDREVILLE,BG,Gondreville,48.6925986,5.9591674,
1305,Badminton Guidelois,BG,Guidel,47.7894226,-3.4914955,
1306,Bad Graçayais,BG,Graçay,47.1426965,1.8471081,
1307,Bad'Gy,BG,Gidy,47.9899429,1.8368508,
1308,le Bad En Folie Pornic Badminton Club,BFPBC,Pornic,47.1152695,-2.1040102,
1309,Bad'in Fenouillet,BF,Fenouillet,42.7919903,2.3802867,
1310,Bad Fulk,BF,Grand-Fougeray,47.7234217,-1.7323074,
1311,Badminton Entente La Seyne - Toulon,BEST,Toulon,43.1257311,5.9304919,
1312,Les Badistes d'Espace en Pévèle,BEP59,Coutiches,50.4524298,3.2015337,
1313,Badminton Etoile Portesienne,BEP,Portet-sur-Garonne,43.5283006,1.4018308,
1314,Badminton Est-Lyonnais,BEL,Vaulx-en-Velin,45.7784255,4.9206153,
1315,Badminton des Electriciens et Gaziers 63,BEG63,Gerzat,45.8262341,3.1486291,
1316,Badminton en Folie,BEF,Pouzauges,46.7830556,-0.8361111,
1317,Badminton Ennezat Chappes,BEC63,Ennezat,45.8977904,3.2206891,
1318,Badminton Epinac Club,BEC,Épinac,46.988893,4.5121691,
1319,Bad en Combrailles,BEC,Manzat,45.9615586,2.9406189,
1320,Badminton Evasion Bron,BEB69,Bron,45.7337532,4.9092352,
1321,Binic - Etables Badminton,BEB,Binic - Etables sur Mer,48.616597,-2.83929077279594,
1322,Badminton Ecubéen,BE,Écouché,48.7154779,-0.108863158474799,
1323,BAD du RIED,BDR,Kogenheim-Benfeld,,,
1324,Badminton du Rabastinois,BDR,Rabastens,43.8212439,1.7240388,
1325,Badminton De La Plaine,BDLP,Contrexéville,48.180496,5.8946281,
1326,Les Bouchons d'Loudia Badminton Club,BDLBC,Loudéac,48.1762534,-2.7535644,
1327,Badminton Détente Levroux,BDL36,Levroux,46.9731343,1.63928602809315,
1328,Badmin'dombes Chatillon,BDCC01,Châtillon-sur-Chalaronne,46.1191397,4.9580413,
1329,Badminton Des Couleurs,BDC,Morestel,45.675676,5.4711032,
1330,Bad'Bernin,BDB38,Bernin,45.2693836,5.8664744,
1331,Badminton Dolois,BD,Dole,47.0921047,5.4925463,
1332,Badminton Domfrontais,BD,Domfront,48.57889825,-0.619690466748768,
1333,B. C. Wittenheim,BCW84,Wittenheim,47.8080799,7.3373681,
1334,Badminton Club Vouneuil-sur-Vienne,BCVV86,Vouneuil-sur-Vienne,46.71676,0.53969,
1335,Badminton C. Vallons De La Tour,BCVT,La Tour-du-Pin,45.5666202,5.4424054,
1336,Badminton Club de Villers Pol,BCVP,Villers-Pol,50.2891229,3.6166783,
1337,Badminton Creuzier Le Vieux,BCVL,Creuzier-le-Vieux,46.1593352,3.4382924,
1338,Badminton Club Villeurbannais,BCVIL69,Villeurbanne,45.7733105,4.8869339,
1339,Badminton Club Du Val De Gray,BCVG,Gray,37.7221896,-100.4373907,
1340,Badminton Club de Vendegies sur Ecaillon,BCVE,Vendegies-sur-Écaillon,50.2649195,3.5150142,
1341,Badminton Club Vichy Cusset,BCVC,Cusset,46.1324239,3.4602736,
1342,Badminton Club Val de Beuvron,BCVB,Cellettes,47.5277413,1.3852205,
1343,Badminton Club Vaisonnais,BCVA,Vaison-la-Romaine,44.2407641,5.075737,
1344,Badminton Club Valreassien,BCV84,Valréas,44.3851455,4.9906089,
1345,Badminton Club Voreppe,BCV38,Voreppe,45.2927216,5.6359049,
1346,Badminton Club De Valence,BCV26,Valence,39.4699014,-0.3759513,
1347,Badminton Club Vicinois,BCV,Voisins-le-Bretonneux,48.7586644,2.0510182,
1348,Badminton Club Vannetais,BCV,Vannes,47.6586772,-2.7599079,
1349,Badminton Club Vouzinois,BCV,Vouziers,49.4021636,4.70952028242988,
1350,Badminton Club Villeneuvien,BCV,Villeneuve-sur-Yonne,48.0819636,3.2943395,
1351,Badminton Club de Villejust,BCV,Villejust,48.6823423,2.2370177,
1352,Badminton Club de Villé,BCV,Villé,48.3426621,7.3034728,
1353,Badminton Club Veynois,BCV,Veynes,44.5349009,5.8244718,
1354,Badminton Club Vitalien,BCV,Saint-Viaud,47.25621,-2.019015,
1355,Badminton Club de Vergt,BCV,Vergt,45.0263308,0.718863,
1356,Badminton Club de l'Ubaye,BCU,Barcelonnette,44.3862043,6.6513554,
1357,Badminton Club de Theix-Noyalo,BCTN,Theix,47.63506645,-2.64744224230222,
1358,Badminton Club Terres de Montaigu,BCTM,Montaigu,49.535,3.83264,
